,sample_id,video_path,label,crush,ego,weather,timing,crush+ego
1351,TRAIN_1351,./train/TRAIN_1351.mp4,0,0,-1,-1,-1,0
1352,TRAIN_1352,./train/TRAIN_1352.mp4,0,0,-1,-1,-1,0
1353,TRAIN_1353,./train/TRAIN_1353.mp4,0,0,-1,-1,-1,0
1354,TRAIN_1354,./train/TRAIN_1354.mp4,1,1,1,0,0,1
1355,TRAIN_1355,./train/TRAIN_1355.mp4,0,0,-1,-1,-1,0
1356,TRAIN_1356,./train/TRAIN_1356.mp4,1,1,1,0,0,1
1357,TRAIN_1357,./train/TRAIN_1357.mp4,0,0,-1,-1,-1,0
1358,TRAIN_1358,./train/TRAIN_1358.mp4,7,1,0,0,0,2
1359,TRAIN_1359,./train/TRAIN_1359.mp4,0,0,-1,-1,-1,0
1360,TRAIN_1360,./train/TRAIN_1360.mp4,0,0,-1,-1,-1,0
1361,TRAIN_1361,./train/TRAIN_1361.mp4,0,0,-1,-1,-1,0
1362,TRAIN_1362,./train/TRAIN_1362.mp4,0,0,-1,-1,-1,0
1363,TRAIN_1363,./train/TRAIN_1363.mp4,0,0,-1,-1,-1,0
1364,TRAIN_1364,./train/TRAIN_1364.mp4,0,0,-1,-1,-1,0
1365,TRAIN_1365,./train/TRAIN_1365.mp4,0,0,-1,-1,-1,0
1366,TRAIN_1366,./train/TRAIN_1366.mp4,0,0,-1,-1,-1,0
1367,TRAIN_1367,./train/TRAIN_1367.mp4,0,0,-1,-1,-1,0
1368,TRAIN_1368,./train/TRAIN_1368.mp4,0,0,-1,-1,-1,0
1369,TRAIN_1369,./train/TRAIN_1369.mp4,7,1,0,0,0,2
1370,TRAIN_1370,./train/TRAIN_1370.mp4,0,0,-1,-1,-1,0
1371,TRAIN_1371,./train/TRAIN_1371.mp4,1,1,1,0,0,1
1372,TRAIN_1372,./train/TRAIN_1372.mp4,0,0,-1,-1,-1,0
1373,TRAIN_1373,./train/TRAIN_1373.mp4,7,1,0,0,0,2
1374,TRAIN_1374,./train/TRAIN_1374.mp4,7,1,0,0,0,2
1375,TRAIN_1375,./train/TRAIN_1375.mp4,3,1,1,1,0,1
1376,TRAIN_1376,./train/TRAIN_1376.mp4,0,0,-1,-1,-1,0
1377,TRAIN_1377,./train/TRAIN_1377.mp4,0,0,-1,-1,-1,0
1378,TRAIN_1378,./train/TRAIN_1378.mp4,0,0,-1,-1,-1,0
1379,TRAIN_1379,./train/TRAIN_1379.mp4,0,0,-1,-1,-1,0
1380,TRAIN_1380,./train/TRAIN_1380.mp4,2,1,1,0,1,1
1381,TRAIN_1381,./train/TRAIN_1381.mp4,3,1,1,1,0,1
1382,TRAIN_1382,./train/TRAIN_1382.mp4,0,0,-1,-1,-1,0
1383,TRAIN_1383,./train/TRAIN_1383.mp4,0,0,-1,-1,-1,0
1384,TRAIN_1384,./train/TRAIN_1384.mp4,1,1,1,0,0,1
1385,TRAIN_1385,./train/TRAIN_1385.mp4,0,0,-1,-1,-1,0
1386,TRAIN_1386,./train/TRAIN_1386.mp4,3,1,1,1,0,1
1387,TRAIN_1387,./train/TRAIN_1387.mp4,1,1,1,0,0,1
1388,TRAIN_1388,./train/TRAIN_1388.mp4,7,1,0,0,0,2
1389,TRAIN_1389,./train/TRAIN_1389.mp4,3,1,1,1,0,1
1390,TRAIN_1390,./train/TRAIN_1390.mp4,0,0,-1,-1,-1,0
1391,TRAIN_1391,./train/TRAIN_1391.mp4,1,1,1,0,0,1
1392,TRAIN_1392,./train/TRAIN_1392.mp4,0,0,-1,-1,-1,0
1393,TRAIN_1393,./train/TRAIN_1393.mp4,0,0,-1,-1,-1,0
1394,TRAIN_1394,./train/TRAIN_1394.mp4,0,0,-1,-1,-1,0
1395,TRAIN_1395,./train/TRAIN_1395.mp4,1,1,1,0,0,1
1396,TRAIN_1396,./train/TRAIN_1396.mp4,0,0,-1,-1,-1,0
1397,TRAIN_1397,./train/TRAIN_1397.mp4,0,0,-1,-1,-1,0
1398,TRAIN_1398,./train/TRAIN_1398.mp4,0,0,-1,-1,-1,0
1399,TRAIN_1399,./train/TRAIN_1399.mp4,0,0,-1,-1,-1,0
1400,TRAIN_1400,./train/TRAIN_1400.mp4,0,0,-1,-1,-1,0
1401,TRAIN_1401,./train/TRAIN_1401.mp4,0,0,-1,-1,-1,0
1402,TRAIN_1402,./train/TRAIN_1402.mp4,0,0,-1,-1,-1,0
1403,TRAIN_1403,./train/TRAIN_1403.mp4,0,0,-1,-1,-1,0
1404,TRAIN_1404,./train/TRAIN_1404.mp4,0,0,-1,-1,-1,0
1405,TRAIN_1405,./train/TRAIN_1405.mp4,0,0,-1,-1,-1,0
1406,TRAIN_1406,./train/TRAIN_1406.mp4,0,0,-1,-1,-1,0
1407,TRAIN_1407,./train/TRAIN_1407.mp4,0,0,-1,-1,-1,0
1408,TRAIN_1408,./train/TRAIN_1408.mp4,0,0,-1,-1,-1,0
1409,TRAIN_1409,./train/TRAIN_1409.mp4,7,1,0,0,0,2
1410,TRAIN_1410,./train/TRAIN_1410.mp4,0,0,-1,-1,-1,0
1411,TRAIN_1411,./train/TRAIN_1411.mp4,0,0,-1,-1,-1,0
1412,TRAIN_1412,./train/TRAIN_1412.mp4,0,0,-1,-1,-1,0
1413,TRAIN_1413,./train/TRAIN_1413.mp4,0,0,-1,-1,-1,0
1414,TRAIN_1414,./train/TRAIN_1414.mp4,4,1,1,1,1,1
1415,TRAIN_1415,./train/TRAIN_1415.mp4,1,1,1,0,0,1
1416,TRAIN_1416,./train/TRAIN_1416.mp4,0,0,-1,-1,-1,0
1417,TRAIN_1417,./train/TRAIN_1417.mp4,0,0,-1,-1,-1,0
1418,TRAIN_1418,./train/TRAIN_1418.mp4,3,1,1,1,0,1
1419,TRAIN_1419,./train/TRAIN_1419.mp4,4,1,1,1,1,1
1420,TRAIN_1420,./train/TRAIN_1420.mp4,11,1,0,2,0,2
1421,TRAIN_1421,./train/TRAIN_1421.mp4,0,0,-1,-1,-1,0
1422,TRAIN_1422,./train/TRAIN_1422.mp4,0,0,-1,-1,-1,0
1423,TRAIN_1423,./train/TRAIN_1423.mp4,1,1,1,0,0,1
1424,TRAIN_1424,./train/TRAIN_1424.mp4,2,1,1,0,1,1
1425,TRAIN_1425,./train/TRAIN_1425.mp4,3,1,1,1,0,1
1426,TRAIN_1426,./train/TRAIN_1426.mp4,0,0,-1,-1,-1,0
1427,TRAIN_1427,./train/TRAIN_1427.mp4,7,1,0,0,0,2
1428,TRAIN_1428,./train/TRAIN_1428.mp4,1,1,1,0,0,1
1429,TRAIN_1429,./train/TRAIN_1429.mp4,0,0,-1,-1,-1,0
1430,TRAIN_1430,./train/TRAIN_1430.mp4,7,1,0,0,0,2
1431,TRAIN_1431,./train/TRAIN_1431.mp4,0,0,-1,-1,-1,0
1432,TRAIN_1432,./train/TRAIN_1432.mp4,0,0,-1,-1,-1,0
1433,TRAIN_1433,./train/TRAIN_1433.mp4,0,0,-1,-1,-1,0
1434,TRAIN_1434,./train/TRAIN_1434.mp4,0,0,-1,-1,-1,0
1435,TRAIN_1435,./train/TRAIN_1435.mp4,7,1,0,0,0,2
1436,TRAIN_1436,./train/TRAIN_1436.mp4,0,0,-1,-1,-1,0
1437,TRAIN_1437,./train/TRAIN_1437.mp4,7,1,0,0,0,2
1438,TRAIN_1438,./train/TRAIN_1438.mp4,1,1,1,0,0,1
1439,TRAIN_1439,./train/TRAIN_1439.mp4,7,1,0,0,0,2
1440,TRAIN_1440,./train/TRAIN_1440.mp4,1,1,1,0,0,1
1441,TRAIN_1441,./train/TRAIN_1441.mp4,1,1,1,0,0,1
1442,TRAIN_1442,./train/TRAIN_1442.mp4,0,0,-1,-1,-1,0
1443,TRAIN_1443,./train/TRAIN_1443.mp4,0,0,-1,-1,-1,0
1444,TRAIN_1444,./train/TRAIN_1444.mp4,1,1,1,0,0,1
1445,TRAIN_1445,./train/TRAIN_1445.mp4,7,1,0,0,0,2
1446,TRAIN_1446,./train/TRAIN_1446.mp4,7,1,0,0,0,2
1447,TRAIN_1447,./train/TRAIN_1447.mp4,0,0,-1,-1,-1,0
1448,TRAIN_1448,./train/TRAIN_1448.mp4,0,0,-1,-1,-1,0
1449,TRAIN_1449,./train/TRAIN_1449.mp4,0,0,-1,-1,-1,0
1450,TRAIN_1450,./train/TRAIN_1450.mp4,0,0,-1,-1,-1,0
1451,TRAIN_1451,./train/TRAIN_1451.mp4,0,0,-1,-1,-1,0
1452,TRAIN_1452,./train/TRAIN_1452.mp4,7,1,0,0,0,2
1453,TRAIN_1453,./train/TRAIN_1453.mp4,0,0,-1,-1,-1,0
1454,TRAIN_1454,./train/TRAIN_1454.mp4,3,1,1,1,0,1
1455,TRAIN_1455,./train/TRAIN_1455.mp4,1,1,1,0,0,1
1456,TRAIN_1456,./train/TRAIN_1456.mp4,0,0,-1,-1,-1,0
1457,TRAIN_1457,./train/TRAIN_1457.mp4,0,0,-1,-1,-1,0
1458,TRAIN_1458,./train/TRAIN_1458.mp4,0,0,-1,-1,-1,0
1459,TRAIN_1459,./train/TRAIN_1459.mp4,0,0,-1,-1,-1,0
1460,TRAIN_1460,./train/TRAIN_1460.mp4,0,0,-1,-1,-1,0
1461,TRAIN_1461,./train/TRAIN_1461.mp4,1,1,1,0,0,1
1462,TRAIN_1462,./train/TRAIN_1462.mp4,0,0,-1,-1,-1,0
1463,TRAIN_1463,./train/TRAIN_1463.mp4,0,0,-1,-1,-1,0
1464,TRAIN_1464,./train/TRAIN_1464.mp4,0,0,-1,-1,-1,0
1465,TRAIN_1465,./train/TRAIN_1465.mp4,7,1,0,0,0,2
1466,TRAIN_1466,./train/TRAIN_1466.mp4,0,0,-1,-1,-1,0
1467,TRAIN_1467,./train/TRAIN_1467.mp4,7,1,0,0,0,2
1468,TRAIN_1468,./train/TRAIN_1468.mp4,1,1,1,0,0,1
1469,TRAIN_1469,./train/TRAIN_1469.mp4,0,0,-1,-1,-1,0
1470,TRAIN_1470,./train/TRAIN_1470.mp4,0,0,-1,-1,-1,0
1471,TRAIN_1471,./train/TRAIN_1471.mp4,0,0,-1,-1,-1,0
1472,TRAIN_1472,./train/TRAIN_1472.mp4,0,0,-1,-1,-1,0
1473,TRAIN_1473,./train/TRAIN_1473.mp4,0,0,-1,-1,-1,0
1474,TRAIN_1474,./train/TRAIN_1474.mp4,0,0,-1,-1,-1,0
1475,TRAIN_1475,./train/TRAIN_1475.mp4,0,0,-1,-1,-1,0
1476,TRAIN_1476,./train/TRAIN_1476.mp4,0,0,-1,-1,-1,0
1477,TRAIN_1477,./train/TRAIN_1477.mp4,0,0,-1,-1,-1,0
1478,TRAIN_1478,./train/TRAIN_1478.mp4,0,0,-1,-1,-1,0
1479,TRAIN_1479,./train/TRAIN_1479.mp4,7,1,0,0,0,2
1480,TRAIN_1480,./train/TRAIN_1480.mp4,0,0,-1,-1,-1,0
1481,TRAIN_1481,./train/TRAIN_1481.mp4,7,1,0,0,0,2
1482,TRAIN_1482,./train/TRAIN_1482.mp4,0,0,-1,-1,-1,0
1483,TRAIN_1483,./train/TRAIN_1483.mp4,1,1,1,0,0,1
1484,TRAIN_1484,./train/TRAIN_1484.mp4,0,0,-1,-1,-1,0
1485,TRAIN_1485,./train/TRAIN_1485.mp4,1,1,1,0,0,1
1486,TRAIN_1486,./train/TRAIN_1486.mp4,1,1,1,0,0,1
1487,TRAIN_1487,./train/TRAIN_1487.mp4,0,0,-1,-1,-1,0
1488,TRAIN_1488,./train/TRAIN_1488.mp4,2,1,1,0,1,1
1489,TRAIN_1489,./train/TRAIN_1489.mp4,0,0,-1,-1,-1,0
1490,TRAIN_1490,./train/TRAIN_1490.mp4,0,0,-1,-1,-1,0
1491,TRAIN_1491,./train/TRAIN_1491.mp4,0,0,-1,-1,-1,0
1492,TRAIN_1492,./train/TRAIN_1492.mp4,2,1,1,0,1,1
1493,TRAIN_1493,./train/TRAIN_1493.mp4,0,0,-1,-1,-1,0
1494,TRAIN_1494,./train/TRAIN_1494.mp4,7,1,0,0,0,2
1495,TRAIN_1495,./train/TRAIN_1495.mp4,0,0,-1,-1,-1,0
1496,TRAIN_1496,./train/TRAIN_1496.mp4,0,0,-1,-1,-1,0
1497,TRAIN_1497,./train/TRAIN_1497.mp4,7,1,0,0,0,2
1498,TRAIN_1498,./train/TRAIN_1498.mp4,0,0,-1,-1,-1,0
1499,TRAIN_1499,./train/TRAIN_1499.mp4,0,0,-1,-1,-1,0
1500,TRAIN_1500,./train/TRAIN_1500.mp4,0,0,-1,-1,-1,0
1501,TRAIN_1501,./train/TRAIN_1501.mp4,0,0,-1,-1,-1,0
1502,TRAIN_1502,./train/TRAIN_1502.mp4,1,1,1,0,0,1
1503,TRAIN_1503,./train/TRAIN_1503.mp4,0,0,-1,-1,-1,0
1504,TRAIN_1504,./train/TRAIN_1504.mp4,0,0,-1,-1,-1,0
1505,TRAIN_1505,./train/TRAIN_1505.mp4,3,1,1,1,0,1
1506,TRAIN_1506,./train/TRAIN_1506.mp4,1,1,1,0,0,1
1507,TRAIN_1507,./train/TRAIN_1507.mp4,0,0,-1,-1,-1,0
1508,TRAIN_1508,./train/TRAIN_1508.mp4,0,0,-1,-1,-1,0
1509,TRAIN_1509,./train/TRAIN_1509.mp4,0,0,-1,-1,-1,0
1510,TRAIN_1510,./train/TRAIN_1510.mp4,0,0,-1,-1,-1,0
1511,TRAIN_1511,./train/TRAIN_1511.mp4,7,1,0,0,0,2
1512,TRAIN_1512,./train/TRAIN_1512.mp4,7,1,0,0,0,2
1513,TRAIN_1513,./train/TRAIN_1513.mp4,9,1,0,1,0,2
1514,TRAIN_1514,./train/TRAIN_1514.mp4,0,0,-1,-1,-1,0
1515,TRAIN_1515,./train/TRAIN_1515.mp4,0,0,-1,-1,-1,0
1516,TRAIN_1516,./train/TRAIN_1516.mp4,0,0,-1,-1,-1,0
1517,TRAIN_1517,./train/TRAIN_1517.mp4,0,0,-1,-1,-1,0
1518,TRAIN_1518,./train/TRAIN_1518.mp4,1,1,1,0,0,1
1519,TRAIN_1519,./train/TRAIN_1519.mp4,0,0,-1,-1,-1,0
1520,TRAIN_1520,./train/TRAIN_1520.mp4,0,0,-1,-1,-1,0
1521,TRAIN_1521,./train/TRAIN_1521.mp4,0,0,-1,-1,-1,0
1522,TRAIN_1522,./train/TRAIN_1522.mp4,0,0,-1,-1,-1,0
1523,TRAIN_1523,./train/TRAIN_1523.mp4,0,0,-1,-1,-1,0
1524,TRAIN_1524,./train/TRAIN_1524.mp4,0,0,-1,-1,-1,0
1525,TRAIN_1525,./train/TRAIN_1525.mp4,7,1,0,0,0,2
1526,TRAIN_1526,./train/TRAIN_1526.mp4,0,0,-1,-1,-1,0
1527,TRAIN_1527,./train/TRAIN_1527.mp4,0,0,-1,-1,-1,0
1528,TRAIN_1528,./train/TRAIN_1528.mp4,0,0,-1,-1,-1,0
1529,TRAIN_1529,./train/TRAIN_1529.mp4,0,0,-1,-1,-1,0
1530,TRAIN_1530,./train/TRAIN_1530.mp4,0,0,-1,-1,-1,0
1531,TRAIN_1531,./train/TRAIN_1531.mp4,1,1,1,0,0,1
1532,TRAIN_1532,./train/TRAIN_1532.mp4,0,0,-1,-1,-1,0
1533,TRAIN_1533,./train/TRAIN_1533.mp4,8,1,0,0,1,2
1534,TRAIN_1534,./train/TRAIN_1534.mp4,0,0,-1,-1,-1,0
1535,TRAIN_1535,./train/TRAIN_1535.mp4,10,1,0,1,1,2
1536,TRAIN_1536,./train/TRAIN_1536.mp4,0,0,-1,-1,-1,0
1537,TRAIN_1537,./train/TRAIN_1537.mp4,0,0,-1,-1,-1,0
1538,TRAIN_1538,./train/TRAIN_1538.mp4,0,0,-1,-1,-1,0
1539,TRAIN_1539,./train/TRAIN_1539.mp4,0,0,-1,-1,-1,0
1540,TRAIN_1540,./train/TRAIN_1540.mp4,1,1,1,0,0,1
1541,TRAIN_1541,./train/TRAIN_1541.mp4,1,1,1,0,0,1
1542,TRAIN_1542,./train/TRAIN_1542.mp4,1,1,1,0,0,1
1543,TRAIN_1543,./train/TRAIN_1543.mp4,0,0,-1,-1,-1,0
1544,TRAIN_1544,./train/TRAIN_1544.mp4,11,1,0,2,0,2
1545,TRAIN_1545,./train/TRAIN_1545.mp4,0,0,-1,-1,-1,0
1546,TRAIN_1546,./train/TRAIN_1546.mp4,0,0,-1,-1,-1,0
1547,TRAIN_1547,./train/TRAIN_1547.mp4,0,0,-1,-1,-1,0
1548,TRAIN_1548,./train/TRAIN_1548.mp4,7,1,0,0,0,2
1549,TRAIN_1549,./train/TRAIN_1549.mp4,0,0,-1,-1,-1,0
1550,TRAIN_1550,./train/TRAIN_1550.mp4,0,0,-1,-1,-1,0
1551,TRAIN_1551,./train/TRAIN_1551.mp4,1,1,1,0,0,1
1552,TRAIN_1552,./train/TRAIN_1552.mp4,7,1,0,0,0,2
1553,TRAIN_1553,./train/TRAIN_1553.mp4,7,1,0,0,0,2
1554,TRAIN_1554,./train/TRAIN_1554.mp4,0,0,-1,-1,-1,0
1555,TRAIN_1555,./train/TRAIN_1555.mp4,2,1,1,0,1,1
1556,TRAIN_1556,./train/TRAIN_1556.mp4,0,0,-1,-1,-1,0
1557,TRAIN_1557,./train/TRAIN_1557.mp4,0,0,-1,-1,-1,0
1558,TRAIN_1558,./train/TRAIN_1558.mp4,0,0,-1,-1,-1,0
1559,TRAIN_1559,./train/TRAIN_1559.mp4,7,1,0,0,0,2
1560,TRAIN_1560,./train/TRAIN_1560.mp4,7,1,0,0,0,2
1561,TRAIN_1561,./train/TRAIN_1561.mp4,5,1,1,2,0,1
1562,TRAIN_1562,./train/TRAIN_1562.mp4,0,0,-1,-1,-1,0
1563,TRAIN_1563,./train/TRAIN_1563.mp4,3,1,1,1,0,1
1564,TRAIN_1564,./train/TRAIN_1564.mp4,0,0,-1,-1,-1,0
1565,TRAIN_1565,./train/TRAIN_1565.mp4,0,0,-1,-1,-1,0
1566,TRAIN_1566,./train/TRAIN_1566.mp4,7,1,0,0,0,2
1567,TRAIN_1567,./train/TRAIN_1567.mp4,0,0,-1,-1,-1,0
1568,TRAIN_1568,./train/TRAIN_1568.mp4,0,0,-1,-1,-1,0
1569,TRAIN_1569,./train/TRAIN_1569.mp4,0,0,-1,-1,-1,0
1570,TRAIN_1570,./train/TRAIN_1570.mp4,0,0,-1,-1,-1,0
1571,TRAIN_1571,./train/TRAIN_1571.mp4,0,0,-1,-1,-1,0
1572,TRAIN_1572,./train/TRAIN_1572.mp4,7,1,0,0,0,2
1573,TRAIN_1573,./train/TRAIN_1573.mp4,0,0,-1,-1,-1,0
1574,TRAIN_1574,./train/TRAIN_1574.mp4,0,0,-1,-1,-1,0
1575,TRAIN_1575,./train/TRAIN_1575.mp4,0,0,-1,-1,-1,0
1576,TRAIN_1576,./train/TRAIN_1576.mp4,0,0,-1,-1,-1,0
1577,TRAIN_1577,./train/TRAIN_1577.mp4,0,0,-1,-1,-1,0
1578,TRAIN_1578,./train/TRAIN_1578.mp4,0,0,-1,-1,-1,0
1579,TRAIN_1579,./train/TRAIN_1579.mp4,0,0,-1,-1,-1,0
1580,TRAIN_1580,./train/TRAIN_1580.mp4,12,1,0,2,1,2
1581,TRAIN_1581,./train/TRAIN_1581.mp4,7,1,0,0,0,2
1582,TRAIN_1582,./train/TRAIN_1582.mp4,0,0,-1,-1,-1,0
1583,TRAIN_1583,./train/TRAIN_1583.mp4,0,0,-1,-1,-1,0
1584,TRAIN_1584,./train/TRAIN_1584.mp4,0,0,-1,-1,-1,0
1585,TRAIN_1585,./train/TRAIN_1585.mp4,0,0,-1,-1,-1,0
1586,TRAIN_1586,./train/TRAIN_1586.mp4,2,1,1,0,1,1
1587,TRAIN_1587,./train/TRAIN_1587.mp4,0,0,-1,-1,-1,0
1588,TRAIN_1588,./train/TRAIN_1588.mp4,0,0,-1,-1,-1,0
1589,TRAIN_1589,./train/TRAIN_1589.mp4,0,0,-1,-1,-1,0
1590,TRAIN_1590,./train/TRAIN_1590.mp4,7,1,0,0,0,2
1591,TRAIN_1591,./train/TRAIN_1591.mp4,0,0,-1,-1,-1,0
1592,TRAIN_1592,./train/TRAIN_1592.mp4,0,0,-1,-1,-1,0
1593,TRAIN_1593,./train/TRAIN_1593.mp4,0,0,-1,-1,-1,0
1594,TRAIN_1594,./train/TRAIN_1594.mp4,0,0,-1,-1,-1,0
1595,TRAIN_1595,./train/TRAIN_1595.mp4,0,0,-1,-1,-1,0
1596,TRAIN_1596,./train/TRAIN_1596.mp4,6,1,1,2,1,1
1597,TRAIN_1597,./train/TRAIN_1597.mp4,0,0,-1,-1,-1,0
1598,TRAIN_1598,./train/TRAIN_1598.mp4,1,1,1,0,0,1
1599,TRAIN_1599,./train/TRAIN_1599.mp4,0,0,-1,-1,-1,0
1600,TRAIN_1600,./train/TRAIN_1600.mp4,0,0,-1,-1,-1,0
1601,TRAIN_1601,./train/TRAIN_1601.mp4,0,0,-1,-1,-1,0
1602,TRAIN_1602,./train/TRAIN_1602.mp4,0,0,-1,-1,-1,0
1603,TRAIN_1603,./train/TRAIN_1603.mp4,0,0,-1,-1,-1,0
1604,TRAIN_1604,./train/TRAIN_1604.mp4,0,0,-1,-1,-1,0
1605,TRAIN_1605,./train/TRAIN_1605.mp4,1,1,1,0,0,1
1606,TRAIN_1606,./train/TRAIN_1606.mp4,7,1,0,0,0,2
1607,TRAIN_1607,./train/TRAIN_1607.mp4,1,1,1,0,0,1
1608,TRAIN_1608,./train/TRAIN_1608.mp4,5,1,1,2,0,1
1609,TRAIN_1609,./train/TRAIN_1609.mp4,7,1,0,0,0,2
1610,TRAIN_1610,./train/TRAIN_1610.mp4,0,0,-1,-1,-1,0
1611,TRAIN_1611,./train/TRAIN_1611.mp4,0,0,-1,-1,-1,0
1612,TRAIN_1612,./train/TRAIN_1612.mp4,0,0,-1,-1,-1,0
1613,TRAIN_1613,./train/TRAIN_1613.mp4,3,1,1,1,0,1
1614,TRAIN_1614,./train/TRAIN_1614.mp4,0,0,-1,-1,-1,0
1615,TRAIN_1615,./train/TRAIN_1615.mp4,0,0,-1,-1,-1,0
1616,TRAIN_1616,./train/TRAIN_1616.mp4,0,0,-1,-1,-1,0
1617,TRAIN_1617,./train/TRAIN_1617.mp4,1,1,1,0,0,1
1618,TRAIN_1618,./train/TRAIN_1618.mp4,0,0,-1,-1,-1,0
1619,TRAIN_1619,./train/TRAIN_1619.mp4,1,1,1,0,0,1
1620,TRAIN_1620,./train/TRAIN_1620.mp4,7,1,0,0,0,2
1621,TRAIN_1621,./train/TRAIN_1621.mp4,0,0,-1,-1,-1,0
1622,TRAIN_1622,./train/TRAIN_1622.mp4,0,0,-1,-1,-1,0
1623,TRAIN_1623,./train/TRAIN_1623.mp4,0,0,-1,-1,-1,0
1624,TRAIN_1624,./train/TRAIN_1624.mp4,0,0,-1,-1,-1,0
1625,TRAIN_1625,./train/TRAIN_1625.mp4,0,0,-1,-1,-1,0
1626,TRAIN_1626,./train/TRAIN_1626.mp4,3,1,1,1,0,1
1627,TRAIN_1627,./train/TRAIN_1627.mp4,0,0,-1,-1,-1,0
1628,TRAIN_1628,./train/TRAIN_1628.mp4,0,0,-1,-1,-1,0
1629,TRAIN_1629,./train/TRAIN_1629.mp4,0,0,-1,-1,-1,0
1630,TRAIN_1630,./train/TRAIN_1630.mp4,0,0,-1,-1,-1,0
1631,TRAIN_1631,./train/TRAIN_1631.mp4,0,0,-1,-1,-1,0
1632,TRAIN_1632,./train/TRAIN_1632.mp4,0,0,-1,-1,-1,0
1633,TRAIN_1633,./train/TRAIN_1633.mp4,7,1,0,0,0,2
1634,TRAIN_1634,./train/TRAIN_1634.mp4,0,0,-1,-1,-1,0
1635,TRAIN_1635,./train/TRAIN_1635.mp4,0,0,-1,-1,-1,0
1636,TRAIN_1636,./train/TRAIN_1636.mp4,7,1,0,0,0,2
1637,TRAIN_1637,./train/TRAIN_1637.mp4,7,1,0,0,0,2
1638,TRAIN_1638,./train/TRAIN_1638.mp4,0,0,-1,-1,-1,0
1639,TRAIN_1639,./train/TRAIN_1639.mp4,0,0,-1,-1,-1,0
1640,TRAIN_1640,./train/TRAIN_1640.mp4,0,0,-1,-1,-1,0
1641,TRAIN_1641,./train/TRAIN_1641.mp4,9,1,0,1,0,2
1642,TRAIN_1642,./train/TRAIN_1642.mp4,2,1,1,0,1,1
1643,TRAIN_1643,./train/TRAIN_1643.mp4,0,0,-1,-1,-1,0
1644,TRAIN_1644,./train/TRAIN_1644.mp4,1,1,1,0,0,1
1645,TRAIN_1645,./train/TRAIN_1645.mp4,0,0,-1,-1,-1,0
1646,TRAIN_1646,./train/TRAIN_1646.mp4,0,0,-1,-1,-1,0
1647,TRAIN_1647,./train/TRAIN_1647.mp4,0,0,-1,-1,-1,0
1648,TRAIN_1648,./train/TRAIN_1648.mp4,0,0,-1,-1,-1,0
1649,TRAIN_1649,./train/TRAIN_1649.mp4,3,1,1,1,0,1
1650,TRAIN_1650,./train/TRAIN_1650.mp4,0,0,-1,-1,-1,0
1651,TRAIN_1651,./train/TRAIN_1651.mp4,7,1,0,0,0,2
1652,TRAIN_1652,./train/TRAIN_1652.mp4,1,1,1,0,0,1
1653,TRAIN_1653,./train/TRAIN_1653.mp4,0,0,-1,-1,-1,0
1654,TRAIN_1654,./train/TRAIN_1654.mp4,1,1,1,0,0,1
1655,TRAIN_1655,./train/TRAIN_1655.mp4,0,0,-1,-1,-1,0
1656,TRAIN_1656,./train/TRAIN_1656.mp4,1,1,1,0,0,1
1657,TRAIN_1657,./train/TRAIN_1657.mp4,0,0,-1,-1,-1,0
1658,TRAIN_1658,./train/TRAIN_1658.mp4,0,0,-1,-1,-1,0
1659,TRAIN_1659,./train/TRAIN_1659.mp4,8,1,0,0,1,2
1660,TRAIN_1660,./train/TRAIN_1660.mp4,1,1,1,0,0,1
1661,TRAIN_1661,./train/TRAIN_1661.mp4,8,1,0,0,1,2
1662,TRAIN_1662,./train/TRAIN_1662.mp4,0,0,-1,-1,-1,0
1663,TRAIN_1663,./train/TRAIN_1663.mp4,5,1,1,2,0,1
1664,TRAIN_1664,./train/TRAIN_1664.mp4,0,0,-1,-1,-1,0
1665,TRAIN_1665,./train/TRAIN_1665.mp4,0,0,-1,-1,-1,0
1666,TRAIN_1666,./train/TRAIN_1666.mp4,0,0,-1,-1,-1,0
1667,TRAIN_1667,./train/TRAIN_1667.mp4,0,0,-1,-1,-1,0
1668,TRAIN_1668,./train/TRAIN_1668.mp4,7,1,0,0,0,2
1669,TRAIN_1669,./train/TRAIN_1669.mp4,0,0,-1,-1,-1,0
1670,TRAIN_1670,./train/TRAIN_1670.mp4,0,0,-1,-1,-1,0
1671,TRAIN_1671,./train/TRAIN_1671.mp4,0,0,-1,-1,-1,0
1672,TRAIN_1672,./train/TRAIN_1672.mp4,7,1,0,0,0,2
1673,TRAIN_1673,./train/TRAIN_1673.mp4,0,0,-1,-1,-1,0
1674,TRAIN_1674,./train/TRAIN_1674.mp4,1,1,1,0,0,1
1675,TRAIN_1675,./train/TRAIN_1675.mp4,0,0,-1,-1,-1,0
1676,TRAIN_1676,./train/TRAIN_1676.mp4,7,1,0,0,0,2
1677,TRAIN_1677,./train/TRAIN_1677.mp4,11,1,0,2,0,2
1678,TRAIN_1678,./train/TRAIN_1678.mp4,0,0,-1,-1,-1,0
1679,TRAIN_1679,./train/TRAIN_1679.mp4,0,0,-1,-1,-1,0
1680,TRAIN_1680,./train/TRAIN_1680.mp4,0,0,-1,-1,-1,0
1681,TRAIN_1681,./train/TRAIN_1681.mp4,7,1,0,0,0,2
1682,TRAIN_1682,./train/TRAIN_1682.mp4,0,0,-1,-1,-1,0
1683,TRAIN_1683,./train/TRAIN_1683.mp4,0,0,-1,-1,-1,0
